Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-JUN-2025,511122,115.00,113.00,0.0175,0.0323,0.0322,0.6152
26-JUN-2025,511131,20.38,19.99,0.0193,0.0365,0.0365,0.6973
26-JUN-2025,511147,68.92,68.94,-0.0003,0.0333,0.0332,0.6343
26-JUN-2025,511153,29.00,28.81,0.0066,0.0281,0.0280,0.5349
26-JUN-2025,511169,6.69,6.82,-0.0192,0.0256,0.0256,0.4891
26-JUN-2025,511176,121.55,127.45,-0.0474,0.0306,0.0307,0.5865
26-JUN-2025,511185,12.44,12.44,0.0000,0.0102,0.0102,0.1949
26-JUN-2025,511187,2.17,2.05,0.0569,0.0410,0.0411,0.7852
26-JUN-2025,511200,169.95,169.95,0.0000,0.0196,0.0196,0.3745
26-JUN-2025,511246,7.25,7.25,0.0000,0.0276,0.0276,0.5273
26-JUN-2025,511254,61.75,61.75,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,511260,34.51,32.87,0.0487,0.0123,0.0128,0.2445
26-JUN-2025,511355,17.56,18.17,-0.0341,0.0296,0.0296,0.5655
26-JUN-2025,511359,74.51,73.16,0.0183,0.0357,0.0357,0.6820
26-JUN-2025,511377,25.82,25.94,-0.0046,0.0289,0.0288,0.5502
26-JUN-2025,511391,63.25,64.06,-0.0127,0.0346,0.0345,0.6591
26-JUN-2025,511401,14.96,14.96,0.0000,0.0315,0.0314,0.5999
26-JUN-2025,511411,33.92,36.22,-0.0656,0.0404,0.0406,0.7757
26-JUN-2025,511441,33.89,32.30,0.0481,0.0306,0.0307,0.5865
26-JUN-2025,511447,1.34,1.29,0.0380,0.0347,0.0347,0.6629
26-JUN-2025,511451,10.50,10.20,0.0290,0.0397,0.0396,0.7566
26-JUN-2025,511463,12.57,12.32,0.0201,0.0278,0.0277,0.5292
26-JUN-2025,511493,4.58,4.67,-0.0195,0.0372,0.0372,0.7107
26-JUN-2025,511501,34.57,32.95,0.0480,0.0510,0.0510,0.9744
26-JUN-2025,511507,36.00,36.00,0.0000,0.0342,0.0341,0.6515
26-JUN-2025,511509,37.08,37.03,0.0013,0.0317,0.0317,0.6056
26-JUN-2025,511523,18.28,18.17,0.0060,0.0340,0.0340,0.6496
26-JUN-2025,511525,2.58,2.56,0.0078,0.0286,0.0285,0.5445
26-JUN-2025,511533,40.64,39.53,0.0277,0.0321,0.0321,0.6133
26-JUN-2025,511535,55.55,55.00,0.0100,0.0430,0.0429,0.8196
26-JUN-2025,511543,29.26,28.69,0.0197,0.0317,0.0316,0.6037
26-JUN-2025,511549,115.90,115.20,0.0061,0.0256,0.0256,0.4891
26-JUN-2025,511557,7.47,7.33,0.0189,0.0296,0.0295,0.5636
26-JUN-2025,511563,34.98,33.44,0.0450,0.0271,0.0272,0.5197
26-JUN-2025,511571,84.85,83.85,0.0119,0.0403,0.0402,0.7680
26-JUN-2025,511577,17.15,18.00,-0.0484,0.0307,0.0309,0.5903
26-JUN-2025,511585,3.14,3.20,-0.0189,0.0149,0.0149,0.2847
26-JUN-2025,511593,18.99,18.05,0.0508,0.0360,0.0361,0.6897
26-JUN-2025,511601,10.60,10.40,0.0190,0.0339,0.0339,0.6477
26-JUN-2025,511609,26.70,26.78,-0.0030,0.0187,0.0187,0.3573
26-JUN-2025,511626,32.71,31.16,0.0485,0.0443,0.0443,0.8464
26-JUN-2025,511628,48.61,48.71,-0.0021,0.0306,0.0305,0.5827
26-JUN-2025,511634,58.30,57.16,0.0197,0.0186,0.0186,0.3554
26-JUN-2025,511636,1.91,1.84,0.0373,0.0225,0.0226,0.4318
26-JUN-2025,511644,121.95,116.15,0.0487,0.0311,0.0312,0.5961
26-JUN-2025,511654,121.04,123.51,-0.0202,0.0352,0.0352,0.6725
26-JUN-2025,511658,27.00,27.50,-0.0183,0.0375,0.0374,0.7145
26-JUN-2025,511664,6.90,6.89,0.0015,0.0400,0.0399,0.7623
26-JUN-2025,511672,36.32,37.12,-0.0218,0.0302,0.0302,0.5770
26-JUN-2025,511692,10.48,11.03,-0.0512,0.1648,0.1644,3.1409
26-JUN-2025,511696,257.55,238.70,0.0760,0.0402,0.0405,0.7738
26-JUN-2025,511700,0.69,0.70,-0.0144,0.0400,0.0399,0.7623
26-JUN-2025,511702,164.10,165.85,-0.0106,0.0333,0.0332,0.6343
26-JUN-2025,511710,2.58,2.61,-0.0116,0.0375,0.0374,0.7145
26-JUN-2025,511712,74.00,74.19,-0.0026,0.0372,0.0371,0.7088
26-JUN-2025,511714,223.95,228.00,-0.0179,0.0320,0.0319,0.6094
26-JUN-2025,511716,7.05,7.36,-0.0430,0.0347,0.0348,0.6649
26-JUN-2025,511728,22.71,22.61,0.0044,0.0355,0.0354,0.6763
26-JUN-2025,511734,20.65,20.25,0.0196,0.0299,0.0299,0.5712
26-JUN-2025,511740,187.40,197.25,-0.0512,0.0300,0.0301,0.5751
26-JUN-2025,511754,131.90,128.60,0.0253,0.0244,0.0245,0.4681
26-JUN-2025,511756,49.00,48.90,0.0020,0.0342,0.0341,0.6515
26-JUN-2025,511758,69.56,72.30,-0.0386,0.0395,0.0395,0.7546
26-JUN-2025,511764,31.92,30.89,0.0328,0.0350,0.0350,0.6687
26-JUN-2025,512008,319.05,314.95,0.0129,0.0376,0.0375,0.7164
26-JUN-2025,512014,488.50,479.00,0.0196,0.0300,0.0300,0.5731
26-JUN-2025,512018,10.48,10.31,0.0164,0.0285,0.0285,0.5445
26-JUN-2025,512020,15504.60,15497.45,0.0005,0.0343,0.0342,0.6534
26-JUN-2025,512022,244.45,244.45,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512025,78.11,78.88,-0.0098,0.1218,0.1215,2.3213
26-JUN-2025,512026,104.09,104.09,0.0000,0.0191,0.0190,0.3630
26-JUN-2025,512036,172.70,174.50,-0.0104,0.0316,0.0316,0.6037
26-JUN-2025,512038,586.25,587.25,-0.0017,0.0285,0.0284,0.5426
26-JUN-2025,512047,9.16,9.01,0.0165,0.0308,0.0307,0.5865
26-JUN-2025,512048,4.73,4.74,-0.0021,0.0356,0.0355,0.6782
26-JUN-2025,512062,10.48,10.48,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512063,22.96,22.96,0.0000,0.0065,0.0064,0.1223
26-JUN-2025,512064,74.80,74.30,0.0067,0.0388,0.0387,0.7394
26-JUN-2025,512065,4.63,4.63,0.0000,0.0026,0.0026,0.0497
26-JUN-2025,512068,144.90,138.25,0.0470,0.0346,0.0346,0.6610
26-JUN-2025,512091,6.21,6.21,0.0000,0.0511,0.0509,0.9724
26-JUN-2025,512093,3.59,3.67,-0.0220,0.0283,0.0283,0.5407
26-JUN-2025,512097,0.36,0.36,0.0000,0.0467,0.0465,0.8884
26-JUN-2025,512099,999.00,999.00,0.0000,0.0266,0.0265,0.5063
26-JUN-2025,512101,17.40,17.40,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512103,174.20,174.20,0.0000,0.0290,0.0290,0.5540
26-JUN-2025,512115,41.79,43.98,-0.0511,0.0356,0.0357,0.6820
26-JUN-2025,512117,3.67,3.67,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512149,0.90,0.83,0.0810,0.0329,0.0333,0.6362
26-JUN-2025,512153,9.58,9.58,0.0000,0.0137,0.0137,0.2617
26-JUN-2025,512165,32.04,30.31,0.0555,0.0375,0.0376,0.7183
26-JUN-2025,512175,7.15,7.14,0.0014,0.0350,0.0349,0.6668
26-JUN-2025,512197,7.08,7.08,0.0000,0.0328,0.0327,0.6247
26-JUN-2025,512213,15.50,15.50,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512217,14.51,14.42,0.0062,0.0336,0.0335,0.6400
26-JUN-2025,512221,13.77,13.77,0.0000,0.0010,0.0010,0.0191
26-JUN-2025,512229,378.20,370.80,0.0198,0.0179,0.0179,0.3420
26-JUN-2025,512247,4.07,4.16,-0.0219,0.0277,0.0276,0.5273
26-JUN-2025,512257,4.14,4.09,0.0122,0.0271,0.0271,0.5177
26-JUN-2025,512261,3.00,3.00,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512267,16.45,16.78,-0.0199,0.0330,0.0329,0.6286
26-JUN-2025,512271,116.50,116.50,0.0000,0.0007,0.0007,0.0134
26-JUN-2025,512277,892.75,875.25,0.0198,0.0231,0.0231,0.4413
26-JUN-2025,512297,13.66,14.34,-0.0486,0.1060,0.1058,2.0213
26-JUN-2025,512301,8.08,7.93,0.0187,0.0349,0.0349,0.6668
26-JUN-2025,512329,370.65,374.50,-0.0103,0.0237,0.0237,0.4528
26-JUN-2025,512341,0.44,0.44,0.0000,0.0068,0.0067,0.1280
26-JUN-2025,512344,4.05,4.05,0.0000,0.0364,0.0363,0.6935
26-JUN-2025,512345,208.65,211.85,-0.0152,0.0181,0.0181,0.3458
26-JUN-2025,512361,93.56,91.73,0.0198,0.0210,0.0210,0.4012
26-JUN-2025,512367,11.52,11.52,0.0000,0.0011,0.0011,0.0210
26-JUN-2025,512377,5.64,5.64,0.0000,0.0057,0.0056,0.1070
26-JUN-2025,512379,4.66,4.60,0.0130,0.0347,0.0346,0.6610
26-JUN-2025,512393,46.42,44.33,0.0461,0.0309,0.0310,0.5923
26-JUN-2025,512399,35.65,36.00,-0.0098,0.0315,0.0314,0.5999
26-JUN-2025,512404,0.05,0.05,0.0000,0.0189,0.0189,0.3611
26-JUN-2025,512408,10.05,10.05,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,512415,13.49,13.50,-0.0007,0.0316,0.0315,0.6018
26-JUN-2025,512425,659.00,686.00,-0.0402,0.0353,0.0353,0.6744
26-JUN-2025,512437,510.00,506.60,0.0067,0.0351,0.0350,0.6687
26-JUN-2025,512441,0.78,0.82,-0.0500,0.1507,0.1504,2.8734
26-JUN-2025,512443,13.46,13.20,0.0195,0.0397,0.0396,0.7566
26-JUN-2025,512453,1115.00,1100.00,0.0135,0.0291,0.0290,0.5540
26-JUN-2025,512477,405.45,398.00,0.0185,0.0429,0.0428,0.8177
26-JUN-2025,512479,590.00,590.00,0.0000,0.0127,0.0127,0.2426
26-JUN-2025,512485,165.70,169.05,-0.0200,0.0337,0.0337,0.6438
26-JUN-2025,512489,23.60,23.25,0.0149,0.0352,0.0351,0.6706
26-JUN-2025,512493,125.30,123.05,0.0181,0.0282,0.0281,0.5368
26-JUN-2025,512499,0.49,0.49,0.0000,0.0117,0.0117,0.2235
26-JUN-2025,512511,1.03,1.03,0.0000,0.0007,0.0007,0.0134
26-JUN-2025,512527,919.75,940.00,-0.0218,0.0287,0.0287,0.5483
26-JUN-2025,512587,55.70,53.05,0.0487,0.0436,0.0436,0.8330
26-JUN-2025,512589,147.15,149.20,-0.0138,0.0353,0.0353,0.6744
26-JUN-2025,512591,3.63,3.82,-0.0510,0.0380,0.0381,0.7279
26-JUN-2025,512595,630.80,624.55,0.0100,0.0289,0.0288,0.5502
26-JUN-2025,512600,80.98,79.20,0.0222,0.0295,0.0294,0.5617
26-JUN-2025,512618,12.30,10.25,0.1823,0.0411,0.0430,0.8215
26-JUN-2025,512624,5.55,5.55,0.0000,0.0351,0.0350,0.6687
26-JUN-2025,512634,150.95,152.95,-0.0132,0.0274,0.0273,0.5216
26-JUN-2025,513005,38.25,38.90,-0.0169,0.0378,0.0377,0.7203
26-JUN-2025,513039,3.31,3.31,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,513043,90.51,91.06,-0.0061,0.0400,0.0399,0.7623
26-JUN-2025,513059,35.00,35.31,-0.0088,0.0294,0.0294,0.5617
26-JUN-2025,513063,32.00,31.29,0.0224,0.0342,0.0341,0.6515
26-JUN-2025,513117,9.04,9.14,-0.0110,0.0330,0.0329,0.6286
26-JUN-2025,513119,372.90,365.60,0.0198,0.0306,0.0306,0.5846
26-JUN-2025,513149,710.00,705.85,0.0059,0.0326,0.0325,0.6209
26-JUN-2025,513173,26.54,26.43,0.0042,0.0292,0.0291,0.5560
26-JUN-2025,513252,649.50,644.80,0.0073,0.0293,0.0292,0.5579
26-JUN-2025,513295,102.88,100.87,0.0197,0.0371,0.0370,0.7069
26-JUN-2025,513303,16.00,16.62,-0.0380,0.0332,0.0332,0.6343
26-JUN-2025,513309,11.85,12.31,-0.0381,0.0381,0.0381,0.7279
26-JUN-2025,513337,1.23,1.24,-0.0081,0.0361,0.0360,0.6878
26-JUN-2025,513353,318.95,321.65,-0.0084,0.0291,0.0291,0.5560
26-JUN-2025,513361,5.71,5.67,0.0070,0.0352,0.0351,0.6706
26-JUN-2025,513369,99.00,97.45,0.0158,0.0388,0.0388,0.7413
26-JUN-2025,513397,8.96,8.55,0.0468,0.0305,0.0306,0.5846
26-JUN-2025,513401,23.71,24.19,-0.0200,0.0384,0.0383,0.7317
26-JUN-2025,513403,5.98,5.70,0.0480,0.0479,0.0479,0.9151
26-JUN-2025,513418,5.50,5.55,-0.0090,0.0343,0.0342,0.6534
26-JUN-2025,513422,36.29,38.32,-0.0544,0.0484,0.0485,0.9266
26-JUN-2025,513430,36.17,35.47,0.0195,0.0317,0.0316,0.6037
26-JUN-2025,513452,13.10,12.48,0.0485,0.0382,0.0382,0.7298
26-JUN-2025,513456,47.98,47.98,0.0000,0.0350,0.0349,0.6668
26-JUN-2025,513460,9.48,9.67,-0.0198,0.0341,0.0341,0.6515
26-JUN-2025,513472,333.30,328.00,0.0160,0.0338,0.0337,0.6438
26-JUN-2025,513488,31.50,32.34,-0.0263,0.0348,0.0348,0.6649
26-JUN-2025,513496,141.80,135.20,0.0477,0.0339,0.0339,0.6477
26-JUN-2025,513498,128.70,126.20,0.0196,0.0320,0.0319,0.6094
26-JUN-2025,513502,8.63,8.70,-0.0081,0.0353,0.0352,0.6725
26-JUN-2025,513507,171.15,175.35,-0.0242,0.0303,0.0302,0.5770
26-JUN-2025,513511,207.50,203.50,0.0195,0.0355,0.0354,0.6763
26-JUN-2025,513513,9.50,9.90,-0.0412,0.0398,0.0398,0.7604
26-JUN-2025,513528,6.68,6.37,0.0475,0.0366,0.0366,0.6992
26-JUN-2025,513532,281.60,278.45,0.0112,0.0305,0.0305,0.5827
26-JUN-2025,513536,64.00,63.92,0.0013,0.0341,0.0340,0.6496
26-JUN-2025,513540,19.06,19.95,-0.0456,0.0243,0.0244,0.4662
26-JUN-2025,513544,16.01,14.56,0.0949,0.0368,0.0374,0.7145
26-JUN-2025,513548,316.00,311.80,0.0134,0.0367,0.0367,0.7012
26-JUN-2025,513566,13.71,13.87,-0.0116,0.0327,0.0326,0.6228
26-JUN-2025,513575,37.52,36.86,0.0177,0.0310,0.0309,0.5903
26-JUN-2025,513629,40.71,40.83,-0.0029,0.0325,0.0324,0.6190
26-JUN-2025,513642,43.24,42.99,0.0058,0.0386,0.0385,0.7355
26-JUN-2025,513693,36.94,36.62,0.0087,0.0301,0.0301,0.5751
26-JUN-2025,513699,34.50,34.50,0.0000,0.0378,0.0377,0.7203
26-JUN-2025,513709,250.10,250.70,-0.0024,0.0355,0.0354,0.6763
26-JUN-2025,513713,5.08,5.10,-0.0039,0.0322,0.0322,0.6152
26-JUN-2025,513721,15.80,16.30,-0.0312,0.0308,0.0308,0.5884
26-JUN-2025,514010,48.70,49.99,-0.0261,0.0320,0.0320,0.6114
26-JUN-2025,514028,41.69,43.30,-0.0379,0.0329,0.0329,0.6286
26-JUN-2025,514030,144.95,141.60,0.0234,0.0252,0.0252,0.4814
26-JUN-2025,514060,11.36,11.33,0.0026,0.0278,0.0277,0.5292
26-JUN-2025,514087,72.91,68.35,0.0646,0.0314,0.0316,0.6037
26-JUN-2025,514113,29.17,26.72,0.0877,0.0310,0.0316,0.6037
26-JUN-2025,514128,27.86,29.32,-0.0511,0.0294,0.0295,0.5636
26-JUN-2025,514138,344.00,334.10,0.0292,0.0302,0.0302,0.5770
26-JUN-2025,514140,24.88,24.79,0.0036,0.0365,0.0364,0.6954
26-JUN-2025,514165,8.23,8.22,0.0012,0.0282,0.0281,0.5368
26-JUN-2025,514171,45.51,44.74,0.0171,0.0454,0.0453,0.8655
26-JUN-2025,514177,78.52,78.52,0.0000,0.0156,0.0156,0.2980
26-JUN-2025,514183,103.05,102.30,0.0073,0.0211,0.0211,0.4031
26-JUN-2025,514197,6.31,6.23,0.0128,0.0363,0.0363,0.6935
26-JUN-2025,514223,5.20,5.39,-0.0359,0.0487,0.0487,0.9304
26-JUN-2025,514236,0.10,0.10,0.0000,0.0000,0.0000,0.0000
26-JUN-2025,514238,1671.45,1700.00,-0.0169,0.0348,0.0347,0.6629
26-JUN-2025,514240,9.26,9.50,-0.0256,0.0339,0.0339,0.6477
26-JUN-2025,514248,38.70,38.70,0.0000,0.0333,0.0333,0.6362
26-JUN-2025,514260,2.74,2.74,0.0000,0.0060,0.0060,0.1146
26-JUN-2025,514264,19.88,19.03,0.0437,0.0390,0.0390,0.7451
26-JUN-2025,514266,71.81,71.92,-0.0015,0.0250,0.0249,0.4757
26-JUN-2025,514272,132.35,132.90,-0.0041,0.0281,0.0280,0.5349
26-JUN-2025,514280,141.00,141.00,0.0000,0.0409,0.0408,0.7795
26-JUN-2025,514302,179.95,179.95,0.0000,0.0299,0.0298,0.5693
26-JUN-2025,514312,55.35,52.80,0.0472,0.0328,0.0329,0.6286
26-JUN-2025,514316,126.00,124.85,0.0092,0.0300,0.0300,0.5731
26-JUN-2025,514318,280.00,280.00,0.0000,0.0219,0.0218,0.4165
26-JUN-2025,514322,100.00,97.90,0.0212,0.0389,0.0388,0.7413
26-JUN-2025,514324,338.50,303.25,0.1100,0.0344,0.0352,0.6725
26-JUN-2025,514326,11.08,11.39,-0.0276,0.0326,0.0325,0.6209
26-JUN-2025,514330,225.80,221.40,0.0197,0.0350,0.0349,0.6668
26-JUN-2025,514332,29.74,28.33,0.0486,0.0384,0.0384,0.7336
26-JUN-2025,514336,13.71,13.71,0.0000,0.0106,0.0105,0.2006
26-JUN-2025,514358,138.65,134.35,0.0315,0.0444,0.0444,0.8483
26-JUN-2025,514360,63.16,61.93,0.0197,0.0365,0.0364,0.6954
26-JUN-2025,514378,18.55,17.95,0.0329,0.0334,0.0334,0.6381
26-JUN-2025,514386,10.50,10.65,-0.0142,0.0358,0.0357,0.6820
26-JUN-2025,514402,17.89,17.37,0.0295,0.0304,0.0304,0.5808
26-JUN-2025,514412,87.00,86.30,0.0081,0.0284,0.0284,0.5426
26-JUN-2025,514428,344.10,349.10,-0.0144,0.0291,0.0290,0.5540
26-JUN-2025,514440,49.05,48.09,0.0198,0.1390,0.1387,2.6499
26-JUN-2025,514442,26.10,25.52,0.0225,0.0364,0.0363,0.6935
26-JUN-2025,514446,35.45,36.76,-0.0363,0.0346,0.0346,0.6610
26-JUN-2025,514448,1367.10,1369.65,-0.0019,0.0191,0.0191,0.3649
26-JUN-2025,514454,27.68,28.24,-0.0200,0.0288,0.0288,0.5502
26-JUN-2025,514460,31.16,32.79,-0.0510,0.0282,0.0284,0.5426
26-JUN-2025,514470,93.86,94.91,-0.0111,0.0308,0.0307,0.5865
26-JUN-2025,515008,105.00,106.60,-0.0151,0.0332,0.0331,0.6324
26-JUN-2025,515043,112.05,110.75,0.0117,0.0216,0.0216,0.4127
26-JUN-2025,515059,38.06,39.51,-0.0374,0.0370,0.0370,0.7069
26-JUN-2025,515085,7.24,6.86,0.0539,0.0356,0.0357,0.6820
26-JUN-2025,515127,2.34,2.35,-0.0043,0.0351,0.0350,0.6687
26-JUN-2025,515147,113.35,108.20,0.0465,0.0350,0.0351,0.6706
26-JUN-2025,516003,242.25,248.50,-0.0255,0.0328,0.0327,0.6247
26-JUN-2025,516020,6.83,7.18,-0.0500,0.0313,0.0314,0.5999
26-JUN-2025,516032,15.07,14.36,0.0483,0.0270,0.0271,0.5177
26-JUN-2025,516062,4.73,4.51,0.0476,0.0316,0.0317,0.6056
26-JUN-2025,516078,70.33,70.00,0.0047,0.0398,0.0397,0.7585
26-JUN-2025,516096,184.35,184.25,0.0005,0.0409,0.0408,0.7795
26-JUN-2025,516098,10.70,10.66,0.0037,0.0325,0.0324,0.6190
26-JUN-2025,516106,8.93,9.23,-0.0330,0.0343,0.0343,0.6553
26-JUN-2025,516108,85.92,86.42,-0.0058,0.0281,0.0280,0.5349
26-JUN-2025,516110,4.36,4.40,-0.0091,0.0304,0.0303,0.5789
26-JUN-2025,517035,2780.55,2770.70,0.0035,0.0376,0.0375,0.7164
26-JUN-2025,517044,27.69,26.50,0.0439,0.0308,0.0309,0.5903
26-JUN-2025,517063,186.95,183.80,0.0170,0.0348,0.0347,0.6629
26-JUN-2025,517077,90.30,92.60,-0.0252,0.0373,0.0372,0.7107
26-JUN-2025,517096,44.42,42.31,0.0487,0.0534,0.0533,1.0183
26-JUN-2025,517119,27.02,27.46,-0.0162,0.0314,0.0314,0.5999
26-JUN-2025,517166,129.40,129.75,-0.0027,0.0349,0.0348,0.6649
26-JUN-2025,517170,45.31,45.24,0.0015,0.0382,0.0381,0.7279
26-JUN-2025,517172,12.00,12.00,0.0000,0.0090,0.0090,0.1719
26-JUN-2025,517201,78.27,74.55,0.0487,0.0333,0.0333,0.6362
26-JUN-2025,517236,101.60,100.90,0.0069,0.0350,0.0349,0.6668
26-JUN-2025,517238,262.50,262.50,0.0000,0.0361,0.0360,0.6878
26-JUN-2025,517246,114.75,115.95,-0.0104,0.0345,0.0344,0.6572
26-JUN-2025,517258,163.75,159.25,0.0279,0.0402,0.0402,0.7680
26-JUN-2025,517264,75.90,79.85,-0.0507,0.0303,0.0304,0.5808
26-JUN-2025,517288,91.70,91.62,0.0009,0.0346,0.0345,0.6591
26-JUN-2025,517356,1.88,1.90,-0.0106,0.0291,0.0291,0.5560
26-JUN-2025,517360,41.45,39.48,0.0487,0.0362,0.0363,0.6935
26-JUN-2025,517370,85.80,88.29,-0.0286,0.0366,0.0366,0.6992
26-JUN-2025,517372,471.35,478.55,-0.0152,0.0292,0.0291,0.5560
26-JUN-2025,517393,26.03,26.24,-0.0080,0.0327,0.0326,0.6228
26-JUN-2025,517397,52.73,53.00,-0.0051,0.0319,0.0319,0.6094
26-JUN-2025,517399,5.17,5.42,-0.0472,0.0363,0.0364,0.6954
26-JUN-2025,517415,10.00,10.12,-0.0119,0.0343,0.0342,0.6534
26-JUN-2025,517417,486.05,485.25,0.0016,0.0306,0.0306,0.5846
26-JUN-2025,517423,153.79,150.78,0.0198,0.0309,0.0309,0.5903
26-JUN-2025,517429,90.64,90.21,0.0048,0.0326,0.0325,0.6209
26-JUN-2025,517431,187.00,186.25,0.0040,0.0439,0.0438,0.8368
26-JUN-2025,517437,129.85,130.50,-0.0050,0.0350,0.0349,0.6668
26-JUN-2025,517449,1146.90,1134.15,0.0112,0.0321,0.0321,0.6133
26-JUN-2025,517467,204.65,194.95,0.0486,0.0341,0.0341,0.6515
26-JUN-2025,517477,339.30,347.45,-0.0237,0.0261,0.0261,0.4986
26-JUN-2025,517494,16.58,16.68,-0.0060,0.0326,0.0325,0.6209
26-JUN-2025,517514,223.95,223.15,0.0036,0.0327,0.0326,0.6228
26-JUN-2025,517546,68.37,69.76,-0.0201,0.0349,0.0349,0.6668
26-JUN-2025,517554,1.01,1.00,0.0100,0.0338,0.0338,0.6457
26-JUN-2025,518011,77.98,75.99,0.0259,0.0418,0.0417,0.7967
26-JUN-2025,518053,36.05,35.35,0.0196,0.0209,0.0209,0.3993
26-JUN-2025,518075,283.75,286.00,-0.0079,0.0276,0.0276,0.5273
26-JUN-2025,519003,505.00,510.10,-0.0100,0.0312,0.0312,0.5961
26-JUN-2025,519014,13.87,13.87,0.0000,0.0279,0.0278,0.5311
26-JUN-2025,519064,76.05,73.50,0.0341,0.0505,0.0504,0.9629
26-JUN-2025,519097,38.79,38.69,0.0026,0.0324,0.0323,0.6171
26-JUN-2025,519152,11110.00,10900.00,0.0191,0.0310,0.0310,0.5923
26-JUN-2025,519174,9.71,9.25,0.0485,0.0344,0.0345,0.6591
26-JUN-2025,519191,5.51,5.53,-0.0036,0.0412,0.0411,0.7852
26-JUN-2025,519214,9.10,9.10,0.0000,0.0263,0.0263,0.5025
26-JUN-2025,519216,40.22,41.36,-0.0279,0.0292,0.0292,0.5579
26-JUN-2025,519230,28.10,28.66,-0.0197,0.0303,0.0303,0.5789
26-JUN-2025,519234,49.42,49.17,0.0051,0.0413,0.0412,0.7871
26-JUN-2025,519238,33.25,34.98,-0.0507,0.0268,0.0269,0.5139
26-JUN-2025,519262,22.90,22.93,-0.0013,0.0397,0.0396,0.7566
26-JUN-2025,519279,6.55,6.55,0.0000,0.0316,0.0315,0.6018
26-JUN-2025,519285,9.13,8.90,0.0255,0.0334,0.0333,0.6362
26-JUN-2025,519287,56.15,54.74,0.0254,0.0324,0.0323,0.6171
26-JUN-2025,519295,284.05,279.55,0.0160,0.0262,0.0262,0.5006
26-JUN-2025,519299,60.56,61.39,-0.0136,0.0314,0.0313,0.5980
26-JUN-2025,519307,1.49,1.49,0.0000,0.0543,0.0542,1.0355
26-JUN-2025,519331,57.47,56.05,0.0250,0.0343,0.0342,0.6534
26-JUN-2025,519353,5.60,5.60,0.0000,0.0149,0.0148,0.2828
26-JUN-2025,519359,72.84,67.60,0.0747,0.0319,0.0322,0.6152
26-JUN-2025,519367,244.80,240.00,0.0198,0.0331,0.0331,0.6324
26-JUN-2025,519397,103.20,102.95,0.0024,0.0321,0.0321,0.6133
26-JUN-2025,519413,17.78,17.78,0.0000,0.0098,0.0098,0.1872
26-JUN-2025,519415,45.16,45.16,0.0000,0.0145,0.0144,0.2751
26-JUN-2025,519421,2169.45,2193.25,-0.0109,0.0249,0.0249,0.4757
26-JUN-2025,519455,54.55,52.76,0.0334,0.0349,0.0349,0.6668
26-JUN-2025,519457,48.13,47.90,0.0048,0.0323,0.0323,0.6171
26-JUN-2025,519463,198.00,193.20,0.0245,0.0418,0.0418,0.7986
26-JUN-2025,519471,264.00,257.10,0.0265,0.0363,0.0363,0.6935
26-JUN-2025,519475,80.80,79.00,0.0225,0.0316,0.0316,0.6037
26-JUN-2025,519477,474.00,467.00,0.0149,0.0323,0.0322,0.6152
26-JUN-2025,519479,11.33,11.92,-0.0508,0.0294,0.0296,0.5655
26-JUN-2025,519483,36.96,37.61,-0.0174,0.0350,0.0349,0.6668
26-JUN-2025,519500,12.53,12.63,-0.0079,0.0315,0.0314,0.5999
26-JUN-2025,519506,22.99,24.10,-0.0472,0.0264,0.0266,0.5082
26-JUN-2025,519532,12.55,12.41,0.0112,0.0284,0.0284,0.5426
26-JUN-2025,519566,169.75,165.50,0.0254,0.0314,0.0314,0.5999
26-JUN-2025,519574,69.00,69.00,0.0000,0.0322,0.0321,0.6133
26-JUN-2025,519604,18.30,18.00,0.0165,0.0412,0.0411,0.7852
26-JUN-2025,519606,44.37,44.37,0.0000,0.0274,0.0273,0.5216
26-JUN-2025,519612,84.78,86.51,-0.0202,0.0385,0.0384,0.7336
26-JUN-2025,520075,132.65,133.50,-0.0064,0.0240,0.0240,0.4585
26-JUN-2025,520081,15.70,15.70,0.0000,0.0219,0.0218,0.4165
26-JUN-2025,520121,6.77,6.45,0.0484,0.0385,0.0386,0.7375
26-JUN-2025,520123,86.30,83.95,0.0276,0.0317,0.0316,0.6037
26-JUN-2025,520127,19.45,19.40,0.0026,0.0393,0.0392,0.7489
26-JUN-2025,520131,30.50,30.50,0.0000,0.0244,0.0243,0.4643
26-JUN-2025,520141,10.75,10.11,0.0614,0.0327,0.0329,0.6286
26-JUN-2025,520155,74.51,72.53,0.0269,0.0381,0.0381,0.7279
26-JUN-2025,521003,21.95,21.95,0.0000,0.0139,0.0139,0.2656
